source,class,candidate_files,resolved
system/libs/CoreLibrary/IO/FileSaver.class.php,Exception,PHPMailer/src/Exception.php,True
system/libs/CoreLibrary/IO/FileSaver.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/IO/FileViewer.class.php,DB_DAO_FileDAO,system/libs/CoreLibrary/DB/DAO/FileDAO.class.php | system/libs/CoreLibrary/DB/DAO/_FileDAO.class.php,True
system/libs/CoreLibrary/IO/FileViewer.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/IO/ImageFileApplication.class.php,IO_FileApplication,system/libs/CoreLibrary/IO/FileApplication.class.php,True
system/libs/CoreLibrary/IO/ImageFileApplication.class.php,IO_ImageFileViewer,system/libs/CoreLibrary/IO/ImageFileViewer.class.php,True
system/libs/CoreLibrary/IO/ImageFileViewer.class.php,IO_FileViewer,system/libs/CoreLibrary/IO/FileViewer.class.php,True
system/libs/CoreLibrary/PaymentGateway/PayFlow.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/PaymentGateway/USAePay.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/PaymentGateway/USAePay.class.php,PaymentGateway_USAePay_Result_Approved,system/libs/CoreLibrary/PaymentGateway/USAePay/Result/Approved.class.php,True
system/libs/CoreLibrary/PaymentGateway/USAePay.class.php,PaymentGateway_USAePay_Result_Declined,system/libs/CoreLibrary/PaymentGateway/USAePay/Result/Declined.class.php,True
system/libs/CoreLibrary/PaymentGateway/USAePay.class.php,WrongDataTypeException,system/libs/CoreLibrary/Exceptions/WrongDataTypeException.class.php,True
system/libs/CoreLibrary/PaymentGateway/USAePay.class.php,umTransaction,,False
system/libs/CoreLibrary/PaymentGateway/PayFlow/Exception.class.php,Exception,PHPMailer/src/Exception.php,True
system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro.class.php,PaymentGateway_PayFlow_Exception,system/libs/CoreLibrary/PaymentGateway/PayFlow/Exception.class.php,True
system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro.class.php,PaymentGateway_PayFlow_Pro_Result_Approved,system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro/Result/Approved.class.php,True
system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro.class.php,PaymentGateway_PayFlow_Pro_Result_Declined,system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro/Result/Declined.class.php,True
system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro/Transaction.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro/Result/Approved.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro/Result/Declined.class.php,PaymentGateway_PayFlow_Exception,system/libs/CoreLibrary/PaymentGateway/PayFlow/Exception.class.php,True
system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro/Transaction/RecurrentBilling.class.php,PaymentGateway_PayFlow_Pro_Transaction,system/libs/CoreLibrary/PaymentGateway/PayFlow/Pro/Transaction.class.php,True
system/libs/CoreLibrary/PaymentGateway/USAePay/Check.class.php,PaymentGateway_USAePay,system/libs/CoreLibrary/PaymentGateway/USAePay.class.php,True
system/libs/CoreLibrary/PaymentGateway/USAePay/Check.class.php,WrongDataTypeException,system/libs/CoreLibrary/Exceptions/WrongDataTypeException.class.php,True
system/libs/CoreLibrary/PaymentGateway/USAePay/CreditCard.class.php,PaymentGateway_USAePay,system/libs/CoreLibrary/PaymentGateway/USAePay.class.php,True
system/libs/CoreLibrary/PaymentGateway/USAePay/CreditCard.class.php,WrongDataTypeException,system/libs/CoreLibrary/Exceptions/WrongDataTypeException.class.php,True
system/libs/CoreLibrary/PaymentGateway/USAePay/RecurrentBilling.class.php,Exception,PHPMailer/src/Exception.php,True
system/libs/CoreLibrary/PaymentGateway/USAePay/RecurrentBilling.class.php,PaymentGateway_USAePay_CreditCard,system/libs/CoreLibrary/PaymentGateway/USAePay/CreditCard.class.php,True
system/libs/CoreLibrary/PaymentGateway/USAePay/Result/Approved.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/PaymentGateway/USAePay/Result/Declined.class.php,Exception,PHPMailer/src/Exception.php,True
system/libs/CoreLibrary/Security/Authentification.class.php,Request,,False
system/libs/CoreLibrary/Security/Authentification.class.php,Application,system/libs/CoreLibrary/Application.class.php,True
system/libs/CoreLibrary/Security/CaptchaSecurityImage.class.php,GD,,False
system/libs/CoreLibrary/Util/CountryISOCodes.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Util/Date.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Util/Email.class.php,Config,system/libs/CoreLibrary/Config.class.php,True
system/libs/CoreLibrary/Util/Email.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Util/HTML.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Util/Server.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Util/SocialNetwork.class.php,Util_Server,system/libs/CoreLibrary/Util/Server.class.php,True
system/libs/CoreLibrary/Util/SocialNetwork.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Util/State.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Util/String.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Util/USStates.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Util/State/MXState.class.php,Util_State,system/libs/CoreLibrary/Util/State.class.php,True
system/libs/CoreLibrary/Util/State/USState.class.php,Util_State,system/libs/CoreLibrary/Util/State.class.php,True
system/libs/CoreLibrary/Validator/ErrorHandler.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Validator/Exception.class.php,Exception,PHPMailer/src/Exception.php,True
system/libs/CoreLibrary/Validator/FileTester.class.php,Validator_TestException,system/libs/CoreLibrary/Validator/TestException.class.php,True
system/libs/CoreLibrary/Validator/FileTester.class.php,Validator_Tester,system/libs/CoreLibrary/Validator/Tester.class.php,True
system/libs/CoreLibrary/Validator/Tester.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Validator/Tester.class.php,Validator_TestException,system/libs/CoreLibrary/Validator/TestException.class.php,True
system/libs/CoreLibrary/Validator/TestException.class.php,Exception,PHPMailer/src/Exception.php,True
system/libs/CoreLibrary/Validator/Test/AlwaysNotValid.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Validator/Test/Date.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Validator/Test/Email.class.php,Validator_Test_RegEx,system/libs/CoreLibrary/Validator/Test/RegEx.class.php,True
system/libs/CoreLibrary/Validator/Test/Equal.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Validator/Test/NotEmpty.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Validator/Test/NotEqual.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Validator/Test/Numeric.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Validator/Test/RegEx.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Validator/Test/ReturnFalse.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Validator/Test/String.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/CoreLibrary/Validator/Test/Address/CountryCode.class.php,Util_CountryISOCodes,system/libs/CoreLibrary/Util/CountryISOCodes.class.php,True
system/libs/CoreLibrary/Validator/Test/Address/CountryCode.class.php,Validator_Test_String,system/libs/CoreLibrary/Validator/Test/String.class.php,True
system/libs/CoreLibrary/Validator/Test/Address/ZipCode.class.php,Validator_Test_RegEx,system/libs/CoreLibrary/Validator/Test/RegEx.class.php,True
system/libs/CoreLibrary/Validator/Test/Date/YYYYMMDD.class.php,Validator_Test_RegEx,system/libs/CoreLibrary/Validator/Test/RegEx.class.php,True
system/libs/CoreLibrary/Validator/Test/FileUpload/Excel.class.php,Validator_Test_FileUpload,system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,True
system/libs/CoreLibrary/Validator/Test/FileUpload/FLV.class.php,Validator_Test_FileUpload,system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,True
system/libs/CoreLibrary/Validator/Test/FileUpload/Image.class.php,Validator_Test_FileUpload,system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,True
system/libs/CoreLibrary/Validator/Test/FileUpload/iPodM4V.class.php,Validator_Test_FileUpload,system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,True
system/libs/CoreLibrary/Validator/Test/FileUpload/MPG4.class.php,Validator_Test_FileUpload,system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,True
system/libs/CoreLibrary/Validator/Test/FileUpload/PDF.class.php,Validator_Test_FileUpload,system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,True
system/libs/CoreLibrary/Validator/Test/FileUpload/PPT.class.php,Validator_Test_FileUpload,system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,True
system/libs/CoreLibrary/Validator/Test/FileUpload/Word.class.php,Validator_Test_FileUpload,system/libs/CoreLibrary/Validator/Test/FileUpload.class.php,True
system/libs/CoreLibrary/Validator/Test/Numeric/Float.class.php,Validator_Test_RegEx,system/libs/CoreLibrary/Validator/Test/RegEx.class.php,True
system/libs/CoreLibrary/Validator/Test/Numeric/Integer.class.php,Validator_Test_RegEx,system/libs/CoreLibrary/Validator/Test/RegEx.class.php,True
system/libs/CoreLibrary/Validator/Test/Numeric/Unsigned.class.php,Validator_Test_RegEx,system/libs/CoreLibrary/Validator/Test/RegEx.class.php,True
system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedFloat.class.php,Validator_Test_RegEx,system/libs/CoreLibrary/Validator/Test/RegEx.class.php,True
system/libs/CoreLibrary/Validator/Test/Numeric/UnsignedInteger.class.php,Validator_Test_RegEx,system/libs/CoreLibrary/Validator/Test/RegEx.class.php,True
system/libs/CoreLibrary/Validator/Test/String/NoHTML.class.php,Objeto,system/libs/CoreLibrary/Objeto.class.php,True
system/libs/Entity/Video.class.php,ProjectLibrary_SDO_Core_Application_FileManagement,system/libs/ProjectLibrary/SDO/Core/Application/FileManagement.class.php,True
system/libs/Entity/Video.class.php,ProjectLibrary_Entity,system/libs/ProjectLibrary/Entity.class.php,True
system/libs/Entity/Search/Result/Video.class.php,ProjectLibrary_Entity_Search_Result,system/libs/ProjectLibrary/Entity/Search/Result.class.php,True
system/libs/Entity/Util/VideoArray.class.php,ArrayObject,,False
system/libs/HTTP/Request2.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2.php,Net_URL2,system/libs/HTTP/Net/URL2.php,True
system/libs/HTTP/Request2.php,HTTP_Request2_CookieJar,system/libs/HTTP/Request2/CookieJar.php,True
system/libs/HTTP/Request2.php,HTTP_Request2_LogicException,system/libs/HTTP/Request2/LogicException.php,True
system/libs/HTTP/Request2.php,HTTP_Request2_MultipartBody,system/libs/HTTP/Request2/MultipartBody.php,True
system/libs/HTTP/Request2.php,Net_URL2,system/libs/HTTP/Net/URL2.php,True
system/libs/HTTP/Net/URL2.php,Exception,PHPMailer/src/Exception.php,True
system/libs/HTTP/Request2/ConnectionException.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/CookieJar.php,DateTime,,False
system/libs/HTTP/Request2/CookieJar.php,HTTP_Request2,system/libs/HTTP/Request2.php,True
system/libs/HTTP/Request2/CookieJar.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/CookieJar.php,DateTime,,False
system/libs/HTTP/Request2/CookieJar.php,DateTimeZone,,False
system/libs/HTTP/Request2/CookieJar.php,HTTP_Request2_LogicException,system/libs/HTTP/Request2/LogicException.php,True
system/libs/HTTP/Request2/CookieJar.php,HTTP_Request2_MessageException,system/libs/HTTP/Request2/MessageException.php,True
system/libs/HTTP/Request2/CookieJar.php,Net_URL2,system/libs/HTTP/Net/URL2.php,True
system/libs/HTTP/Request2/Exception.php,PEAR_Exception,system/libs/PEAR/PEAR.php,True
system/libs/HTTP/Request2/LogicException.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/MessageException.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/MultipartBody.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/MultipartBody.php,HTTP_Request2_LogicException,system/libs/HTTP/Request2/LogicException.php,True
system/libs/HTTP/Request2/NotImplementedException.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/Response.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/Response.php,HTTP_Request2_LogicException,system/libs/HTTP/Request2/LogicException.php,True
system/libs/HTTP/Request2/Response.php,HTTP_Request2_MessageException,system/libs/HTTP/Request2/MessageException.php,True
system/libs/HTTP/Request2/SocketWrapper.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/SocketWrapper.php,HTTP_Request2_ConnectionException,system/libs/HTTP/Request2/ConnectionException.php,True
system/libs/HTTP/Request2/SocketWrapper.php,HTTP_Request2_LogicException,system/libs/HTTP/Request2/LogicException.php,True
system/libs/HTTP/Request2/SocketWrapper.php,HTTP_Request2_MessageException,system/libs/HTTP/Request2/MessageException.php,True
system/libs/HTTP/Request2/SOCKS5.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/SOCKS5.php,HTTP_Request2_ConnectionException,system/libs/HTTP/Request2/ConnectionException.php,True
system/libs/HTTP/Request2/SOCKS5.php,HTTP_Request2_MessageException,system/libs/HTTP/Request2/MessageException.php,True
system/libs/HTTP/Request2/SOCKS5.php,HTTP_Request2_SocketWrapper,system/libs/HTTP/Request2/SocketWrapper.php,True
system/libs/HTTP/Request2/Adapter/Curl.php,HTTP_Request2,system/libs/HTTP/Request2.php,True
system/libs/HTTP/Request2/Adapter/Curl.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/Adapter/Curl.php,HTTP_Request2_Adapter,system/libs/HTTP/Request2/Adapter.php,True
system/libs/HTTP/Request2/Adapter/Curl.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/Adapter/Curl.php,HTTP_Request2_LogicException,system/libs/HTTP/Request2/LogicException.php,True
system/libs/HTTP/Request2/Adapter/Curl.php,HTTP_Request2_MessageException,system/libs/HTTP/Request2/MessageException.php,True
system/libs/HTTP/Request2/Adapter/Curl.php,HTTP_Request2_NotImplementedException,system/libs/HTTP/Request2/NotImplementedException.php,True
system/libs/HTTP/Request2/Adapter/Curl.php,HTTP_Request2_Response,system/libs/HTTP/Request2/Response.php,True
system/libs/HTTP/Request2/Adapter/Curl.php,Net_URL2,system/libs/HTTP/Net/URL2.php,True
system/libs/HTTP/Request2/Adapter/Mock.php,HTTP_Request2_Adapter,system/libs/HTTP/Request2/Adapter.php,True
system/libs/HTTP/Request2/Adapter/Mock.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/Adapter/Mock.php,HTTP_Request2_Response,system/libs/HTTP/Request2/Response.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,HTTP_Request2,system/libs/HTTP/Request2.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,Net_URL2,system/libs/HTTP/Net/URL2.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,HTTP_Request2,system/libs/HTTP/Request2.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,HTTP_Request2_Adapter,system/libs/HTTP/Request2/Adapter.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,HTTP_Request2_ConnectionException,system/libs/HTTP/Request2/ConnectionException.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,HTTP_Request2_LogicException,system/libs/HTTP/Request2/LogicException.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,HTTP_Request2_MessageException,system/libs/HTTP/Request2/MessageException.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,HTTP_Request2_NotImplementedException,system/libs/HTTP/Request2/NotImplementedException.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,HTTP_Request2_Response,system/libs/HTTP/Request2/Response.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,HTTP_Request2_SOCKS5,system/libs/HTTP/Request2/SOCKS5.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,HTTP_Request2_SocketWrapper,system/libs/HTTP/Request2/SocketWrapper.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,Net_URL2,system/libs/HTTP/Net/URL2.php,True
system/libs/HTTP/Request2/Adapter/Socket.php,connection,,False
system/libs/HTTP/Request2/Observer/Log.php,HTTP_Request2_Exception,system/libs/HTTP/Request2/Exception.php,True
system/libs/HTTP/Request2/Observer/UncompressingDownload.php,HTTP_Request2_Response,system/libs/HTTP/Request2/Response.php,True
system/libs/HTTP/Request2/Observer/UncompressingDownload.php,HTTP_Request2_MessageException,system/libs/HTTP/Request2/MessageException.php,True
system/libs/Nusoap/nusoap-respaldo.php,XML,,False
system/libs/Nusoap/nusoap-respaldo.php,code,,False
system/libs/Nusoap/nusoap-respaldo.php,cookie,,False
system/libs/Nusoap/nusoap-respaldo.php,cookies,,False
system/libs/Nusoap/nusoap-respaldo.php,data,,False
system/libs/Nusoap/nusoap-respaldo.php,if,,False
