id,original_id,path,type,version,exists,access_type,expected_path,located_paths
1105,,system/files/images/productos/fcd7b006a2ccb75e9d55f0e15b1756f3a87079e9,application/pdf,original,True,public,system/files/images/productos/fcd7b006a2ccb75e9d55f0e15b1756f3a87079e9,system/files/images/productos/fcd7b006a2ccb75e9d55f0e15b1756f3a87079e9
1106,,system/files/images/productos/6ca19dacd9993636b6638cf308a1c4490bb0af98,image/jpeg,original,True,public,system/files/images/productos/6ca19dacd9993636b6638cf308a1c4490bb0af98,system/files/images/categorias/6ca19dacd9993636b6638cf308a1c4490bb0af98 | system/files/images/productos/6ca19dacd9993636b6638cf308a1c4490bb0af98
1107,1106,multimedia/imagenes/productos/3895266c5e9f7b5167566e2eb2f00061cee5ef27.jpg,image/jpeg,small,True,public,multimedia/imagenes/productos/3895266c5e9f7b5167566e2eb2f00061cee5ef27.jpg,multimedia/imagenes/categorias/3895266c5e9f7b5167566e2eb2f00061cee5ef27.jpg | multimedia/imagenes/productos/3895266c5e9f7b5167566e2eb2f00061cee5ef27.jpg
1108,1106,multimedia/imagenes/productos/0ea36d903ea29b6aa97f368f15c9696c18c54303.jpg,image/jpeg,medium,True,public,multimedia/imagenes/productos/0ea36d903ea29b6aa97f368f15c9696c18c54303.jpg,multimedia/imagenes/categorias/0ea36d903ea29b6aa97f368f15c9696c18c54303.jpg | multimedia/imagenes/productos/0ea36d903ea29b6aa97f368f15c9696c18c54303.jpg
1109,1106,multimedia/imagenes/productos/5c05ee88500e24495e6b148467b18d61a10ff979.jpg,image/jpeg,large,True,public,multimedia/imagenes/productos/5c05ee88500e24495e6b148467b18d61a10ff979.jpg,multimedia/imagenes/categorias/5c05ee88500e24495e6b148467b18d61a10ff979.jpg | multimedia/imagenes/productos/5c05ee88500e24495e6b148467b18d61a10ff979.jpg
1110,,system/files/images/productos/df2281661def14838eccfc36ddd1b3068b9ef575,image/png,original,True,public,system/files/images/productos/df2281661def14838eccfc36ddd1b3068b9ef575,system/files/images/productos/df2281661def14838eccfc36ddd1b3068b9ef575
1111,1110,multimedia/imagenes/productos/08952059074c4e1ceeaa2889eb4333a5c2dea81f.png,image/png,small,True,public,multimedia/imagenes/productos/08952059074c4e1ceeaa2889eb4333a5c2dea81f.png,multimedia/imagenes/productos/08952059074c4e1ceeaa2889eb4333a5c2dea81f.png
1112,1110,multimedia/imagenes/productos/6de120e531d503ef15a88584ccab19737a1fec2d.png,image/png,medium,True,public,multimedia/imagenes/productos/6de120e531d503ef15a88584ccab19737a1fec2d.png,multimedia/imagenes/productos/6de120e531d503ef15a88584ccab19737a1fec2d.png
1113,1110,multimedia/imagenes/productos/50cfec2d9de5136629facb8b5633d4a6fe64327e.png,image/png,large,True,public,multimedia/imagenes/productos/50cfec2d9de5136629facb8b5633d4a6fe64327e.png,multimedia/imagenes/productos/50cfec2d9de5136629facb8b5633d4a6fe64327e.png
1114,,system/files/images/productos/cc2f0cb67adc2e9fe611fd2f8483d44c8e9ab724,image/png,original,True,public,system/files/images/productos/cc2f0cb67adc2e9fe611fd2f8483d44c8e9ab724,system/files/images/productos/cc2f0cb67adc2e9fe611fd2f8483d44c8e9ab724
1115,1114,multimedia/imagenes/productos/33defd5b3ebe7d351fcf628da966065053d8b388.png,image/png,small,True,public,multimedia/imagenes/productos/33defd5b3ebe7d351fcf628da966065053d8b388.png,multimedia/imagenes/productos/33defd5b3ebe7d351fcf628da966065053d8b388.png
1116,1114,multimedia/imagenes/productos/fdc93d31d8cb1564469693d53c78271fcccc2e46.png,image/png,medium,True,public,multimedia/imagenes/productos/fdc93d31d8cb1564469693d53c78271fcccc2e46.png,multimedia/imagenes/productos/fdc93d31d8cb1564469693d53c78271fcccc2e46.png
1117,1114,multimedia/imagenes/productos/3f27cada73952f5d7616a924c14dc6efe7008d3b.png,image/png,large,True,public,multimedia/imagenes/productos/3f27cada73952f5d7616a924c14dc6efe7008d3b.png,multimedia/imagenes/productos/3f27cada73952f5d7616a924c14dc6efe7008d3b.png
1118,,system/files/images/productos/9042045b07cea65fac66d1763d8fcc92b235b906,application/pdf,original,True,public,system/files/images/productos/9042045b07cea65fac66d1763d8fcc92b235b906,system/files/images/productos/9042045b07cea65fac66d1763d8fcc92b235b906
1119,,system/files/images/productos/b2fc16c210f999a553d13a88a76211d8a8cbd583,application/pdf,original,True,public,system/files/images/productos/b2fc16c210f999a553d13a88a76211d8a8cbd583,system/files/images/productos/b2fc16c210f999a553d13a88a76211d8a8cbd583
1120,,system/files/images/productos/ba3f2923d733855f1d109ba12330647b866a3383,image/jpeg,original,True,public,system/files/images/productos/ba3f2923d733855f1d109ba12330647b866a3383,system/files/images/categorias/ba3f2923d733855f1d109ba12330647b866a3383 | system/files/images/productos/ba3f2923d733855f1d109ba12330647b866a3383
1121,1120,multimedia/imagenes/productos/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg,image/jpeg,small,True,public,multimedia/imagenes/productos/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg,multimedia/imagenes/categorias/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg | multimedia/imagenes/productos/b8c2dada643f433f713d22becd5ffb6cdd48d070.jpg
1122,1120,multimedia/imagenes/productos/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg,image/jpeg,medium,True,public,multimedia/imagenes/productos/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg,multimedia/imagenes/categorias/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg | multimedia/imagenes/productos/3c6f460cc1486506219239ca2b7e5a8e8ad87a60.jpg
1123,1120,multimedia/imagenes/productos/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg,image/jpeg,large,True,public,multimedia/imagenes/productos/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg,multimedia/imagenes/categorias/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg | multimedia/imagenes/productos/73e404c9ef4bc5a5e6a3576c4f2c0f7ed9b44fda.jpg
1124,,system/files/images/productos/300d21c729a7df172ac9f070a9b7485e88f8b038,application/pdf,original,True,public,system/files/images/productos/300d21c729a7df172ac9f070a9b7485e88f8b038,system/files/images/productos/300d21c729a7df172ac9f070a9b7485e88f8b038
1125,,system/files/images/productos/8d7521a7a170e8ac85e5da1dd301ca17c0c24d71,application/pdf,original,True,public,system/files/images/productos/8d7521a7a170e8ac85e5da1dd301ca17c0c24d71,system/files/images/productos/8d7521a7a170e8ac85e5da1dd301ca17c0c24d71
1126,,system/files/images/productos/25a52045f95f6d8635d30d19530ca56f26020262,image/jpeg,original,True,public,system/files/images/productos/25a52045f95f6d8635d30d19530ca56f26020262,system/files/images/categorias/25a52045f95f6d8635d30d19530ca56f26020262 | system/files/images/productos/25a52045f95f6d8635d30d19530ca56f26020262
1127,1126,multimedia/imagenes/productos/2f90e8bd3fd035a9da7cc88f5e54763dbe71eb65.jpg,image/jpeg,small,True,public,multimedia/imagenes/productos/2f90e8bd3fd035a9da7cc88f5e54763dbe71eb65.jpg,multimedia/imagenes/categorias/2f90e8bd3fd035a9da7cc88f5e54763dbe71eb65.jpg | multimedia/imagenes/productos/2f90e8bd3fd035a9da7cc88f5e54763dbe71eb65.jpg
1128,1126,multimedia/imagenes/productos/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg,image/jpeg,medium,True,public,multimedia/imagenes/productos/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg,multimedia/imagenes/categorias/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg | multimedia/imagenes/productos/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg
1129,1126,multimedia/imagenes/productos/b20676a561943df5b36736c402a5944725d918c6.jpg,image/jpeg,large,True,public,multimedia/imagenes/productos/b20676a561943df5b36736c402a5944725d918c6.jpg,multimedia/imagenes/categorias/b20676a561943df5b36736c402a5944725d918c6.jpg | multimedia/imagenes/productos/b20676a561943df5b36736c402a5944725d918c6.jpg
1130,,system/files/images/productos/a78bba8b99dcc3da6728b2ab918aebe4d8411e64,application/pdf,original,True,public,system/files/images/productos/a78bba8b99dcc3da6728b2ab918aebe4d8411e64,system/files/images/productos/a78bba8b99dcc3da6728b2ab918aebe4d8411e64
1131,,system/files/images/productos/39c267d9d6655665608d4e1a6dd7d33a17e93e8d,application/pdf,original,True,public,system/files/images/productos/39c267d9d6655665608d4e1a6dd7d33a17e93e8d,system/files/images/productos/39c267d9d6655665608d4e1a6dd7d33a17e93e8d
1132,,system/files/images/productos/cfae2414005ec241e35e2be9039da54013a231e9,image/png,original,True,public,system/files/images/productos/cfae2414005ec241e35e2be9039da54013a231e9,system/files/images/categorias/cfae2414005ec241e35e2be9039da54013a231e9 | system/files/images/productos/cfae2414005ec241e35e2be9039da54013a231e9
1133,1132,multimedia/imagenes/productos/87a7f2f411790a4bc6e59e8b63c0ee37904a5610.png,image/png,small,True,public,multimedia/imagenes/productos/87a7f2f411790a4bc6e59e8b63c0ee37904a5610.png,multimedia/imagenes/categorias/87a7f2f411790a4bc6e59e8b63c0ee37904a5610.png | multimedia/imagenes/productos/87a7f2f411790a4bc6e59e8b63c0ee37904a5610.png
1134,1132,multimedia/imagenes/productos/00e4add1010b274fe68755addced6372d5ed3f1b.png,image/png,medium,True,public,multimedia/imagenes/productos/00e4add1010b274fe68755addced6372d5ed3f1b.png,multimedia/imagenes/categorias/00e4add1010b274fe68755addced6372d5ed3f1b.png | multimedia/imagenes/productos/00e4add1010b274fe68755addced6372d5ed3f1b.png
1135,1132,multimedia/imagenes/productos/05a5c6c2cbadcb574afa2faefb344ef1eb9dd6e5.png,image/png,large,True,public,multimedia/imagenes/productos/05a5c6c2cbadcb574afa2faefb344ef1eb9dd6e5.png,multimedia/imagenes/categorias/05a5c6c2cbadcb574afa2faefb344ef1eb9dd6e5.png | multimedia/imagenes/productos/05a5c6c2cbadcb574afa2faefb344ef1eb9dd6e5.png
1136,,system/files/images/productos/3ba705421037a3956e500eec0062dec52829cea4,application/pdf,original,True,public,system/files/images/productos/3ba705421037a3956e500eec0062dec52829cea4,system/files/images/productos/3ba705421037a3956e500eec0062dec52829cea4
1137,,system/files/images/productos/aa57141f525e4c01f137d26858f1477e6d6a0a8c,application/pdf,original,True,public,system/files/images/productos/aa57141f525e4c01f137d26858f1477e6d6a0a8c,system/files/images/productos/aa57141f525e4c01f137d26858f1477e6d6a0a8c
1138,,system/files/images/productos/41fac25bf3c4f3389882019d1f274fd418b8facb,image/jpeg,original,True,public,system/files/images/productos/41fac25bf3c4f3389882019d1f274fd418b8facb,system/files/images/categorias/41fac25bf3c4f3389882019d1f274fd418b8facb | system/files/images/productos/41fac25bf3c4f3389882019d1f274fd418b8facb
1139,1138,multimedia/imagenes/productos/d4f4f265a05df2f5187a19261fd861dad02ff37a.jpg,image/jpeg,small,True,public,multimedia/imagenes/productos/d4f4f265a05df2f5187a19261fd861dad02ff37a.jpg,multimedia/imagenes/categorias/d4f4f265a05df2f5187a19261fd861dad02ff37a.jpg | multimedia/imagenes/productos/d4f4f265a05df2f5187a19261fd861dad02ff37a.jpg
1140,1138,multimedia/imagenes/productos/4642ed1152768003ba74c0c5b07deb1b7b6d25b5.jpg,image/jpeg,medium,True,public,multimedia/imagenes/productos/4642ed1152768003ba74c0c5b07deb1b7b6d25b5.jpg,multimedia/imagenes/categorias/4642ed1152768003ba74c0c5b07deb1b7b6d25b5.jpg | multimedia/imagenes/productos/4642ed1152768003ba74c0c5b07deb1b7b6d25b5.jpg
1141,1138,multimedia/imagenes/productos/381cccddca9068f4f928c85a45b3fbf221cae6a9.jpg,image/jpeg,large,True,public,multimedia/imagenes/productos/381cccddca9068f4f928c85a45b3fbf221cae6a9.jpg,multimedia/imagenes/categorias/381cccddca9068f4f928c85a45b3fbf221cae6a9.jpg | multimedia/imagenes/productos/381cccddca9068f4f928c85a45b3fbf221cae6a9.jpg
1142,,system/files/images/productos/4b5ea36b9438bb35d7d67d674da25763cdee3c0f,image/png,original,True,public,system/files/images/productos/4b5ea36b9438bb35d7d67d674da25763cdee3c0f,system/files/images/productos/4b5ea36b9438bb35d7d67d674da25763cdee3c0f
1143,1142,multimedia/imagenes/productos/626b932f23ecb2f6b91ff0a037fc58e415c2d4cc.png,image/png,small,True,public,multimedia/imagenes/productos/626b932f23ecb2f6b91ff0a037fc58e415c2d4cc.png,multimedia/imagenes/productos/626b932f23ecb2f6b91ff0a037fc58e415c2d4cc.png
1144,1142,multimedia/imagenes/productos/c48b40303ec9bf91a5f33a95c86faa69be7d7d62.png,image/png,medium,True,public,multimedia/imagenes/productos/c48b40303ec9bf91a5f33a95c86faa69be7d7d62.png,multimedia/imagenes/productos/c48b40303ec9bf91a5f33a95c86faa69be7d7d62.png
1145,1142,multimedia/imagenes/productos/17a0a640fe8c4bed587c8a68d253c32091f8cd79.png,image/png,large,True,public,multimedia/imagenes/productos/17a0a640fe8c4bed587c8a68d253c32091f8cd79.png,multimedia/imagenes/productos/17a0a640fe8c4bed587c8a68d253c32091f8cd79.png
1146,,system/files/images/productos/2cf9dcb700d1e35a5125093d4f22ff6952d4ebd0,application/pdf,original,True,public,system/files/images/productos/2cf9dcb700d1e35a5125093d4f22ff6952d4ebd0,system/files/images/productos/2cf9dcb700d1e35a5125093d4f22ff6952d4ebd0
1147,,system/files/images/productos/4c235320c6c73cff73a7e701b74b8e5fd0417378,image/jpeg,original,True,public,system/files/images/productos/4c235320c6c73cff73a7e701b74b8e5fd0417378,system/files/images/categorias/4c235320c6c73cff73a7e701b74b8e5fd0417378 | system/files/images/productos/4c235320c6c73cff73a7e701b74b8e5fd0417378
1148,1147,multimedia/imagenes/productos/17a21eba3e7af6ee97482516ddad6a5b42e19bcf.jpg,image/jpeg,small,True,public,multimedia/imagenes/productos/17a21eba3e7af6ee97482516ddad6a5b42e19bcf.jpg,multimedia/imagenes/categorias/17a21eba3e7af6ee97482516ddad6a5b42e19bcf.jpg | multimedia/imagenes/productos/17a21eba3e7af6ee97482516ddad6a5b42e19bcf.jpg
1149,1147,multimedia/imagenes/productos/be2f311aa92f08c08c00fe0cfc8730fe8253fb59.jpg,image/jpeg,medium,True,public,multimedia/imagenes/productos/be2f311aa92f08c08c00fe0cfc8730fe8253fb59.jpg,multimedia/imagenes/categorias/be2f311aa92f08c08c00fe0cfc8730fe8253fb59.jpg | multimedia/imagenes/productos/be2f311aa92f08c08c00fe0cfc8730fe8253fb59.jpg
1150,1147,multimedia/imagenes/productos/6289170103009cfee50408d11cacac9708d82806.jpg,image/jpeg,large,True,public,multimedia/imagenes/productos/6289170103009cfee50408d11cacac9708d82806.jpg,multimedia/imagenes/categorias/6289170103009cfee50408d11cacac9708d82806.jpg | multimedia/imagenes/productos/6289170103009cfee50408d11cacac9708d82806.jpg
1151,,system/files/images/productos/b9eba5a1d6113befc3d0598783588a63d7b6d9d9,image/png,original,True,public,system/files/images/productos/b9eba5a1d6113befc3d0598783588a63d7b6d9d9,system/files/images/productos/b9eba5a1d6113befc3d0598783588a63d7b6d9d9
1152,1151,multimedia/imagenes/productos/d8f098c77551e3cab1314a69a738ac9afeaf3987.png,image/png,small,True,public,multimedia/imagenes/productos/d8f098c77551e3cab1314a69a738ac9afeaf3987.png,multimedia/imagenes/productos/d8f098c77551e3cab1314a69a738ac9afeaf3987.png
1153,1151,multimedia/imagenes/productos/907e7e11aea84fa85c3a0a4702d9ddb3bc65358d.png,image/png,medium,True,public,multimedia/imagenes/productos/907e7e11aea84fa85c3a0a4702d9ddb3bc65358d.png,multimedia/imagenes/productos/907e7e11aea84fa85c3a0a4702d9ddb3bc65358d.png
1154,1151,multimedia/imagenes/productos/79cdf0e6a43fdbc9712b705c316f770fff9e16a0.png,image/png,large,True,public,multimedia/imagenes/productos/79cdf0e6a43fdbc9712b705c316f770fff9e16a0.png,multimedia/imagenes/productos/79cdf0e6a43fdbc9712b705c316f770fff9e16a0.png
1155,,system/files/images/productos/52ecaaae0d3f3f087c9edce957e4dd5db733656c,image/png,original,True,public,system/files/images/productos/52ecaaae0d3f3f087c9edce957e4dd5db733656c,system/files/images/productos/52ecaaae0d3f3f087c9edce957e4dd5db733656c
1156,1155,multimedia/imagenes/productos/33c576ee27c51f19bca33107f1753c9220da9e13.png,image/png,small,True,public,multimedia/imagenes/productos/33c576ee27c51f19bca33107f1753c9220da9e13.png,multimedia/imagenes/productos/33c576ee27c51f19bca33107f1753c9220da9e13.png
1157,1155,multimedia/imagenes/productos/adf04cb8cab47336aa78cfb8d904f089b79f8a90.png,image/png,medium,True,public,multimedia/imagenes/productos/adf04cb8cab47336aa78cfb8d904f089b79f8a90.png,multimedia/imagenes/productos/adf04cb8cab47336aa78cfb8d904f089b79f8a90.png
1158,1155,multimedia/imagenes/productos/33a8a1455bcfbb90e1c0ba4faa8f888cc0451e8c.png,image/png,large,True,public,multimedia/imagenes/productos/33a8a1455bcfbb90e1c0ba4faa8f888cc0451e8c.png,multimedia/imagenes/productos/33a8a1455bcfbb90e1c0ba4faa8f888cc0451e8c.png
1159,,system/files/images/productos/c8bc985a8ecbeda6dd4f0d60a6ac70423b19b9f6,image/png,original,True,public,system/files/images/productos/c8bc985a8ecbeda6dd4f0d60a6ac70423b19b9f6,system/files/images/productos/c8bc985a8ecbeda6dd4f0d60a6ac70423b19b9f6
1160,1159,multimedia/imagenes/productos/a8e95bdcca69fc942e7c631426731817d16a4216.png,image/png,small,True,public,multimedia/imagenes/productos/a8e95bdcca69fc942e7c631426731817d16a4216.png,multimedia/imagenes/productos/a8e95bdcca69fc942e7c631426731817d16a4216.png
1161,1159,multimedia/imagenes/productos/3d710dcd28fda2649ac0b16b46ef73ee16cdbd95.png,image/png,medium,True,public,multimedia/imagenes/productos/3d710dcd28fda2649ac0b16b46ef73ee16cdbd95.png,multimedia/imagenes/productos/3d710dcd28fda2649ac0b16b46ef73ee16cdbd95.png
1162,1159,multimedia/imagenes/productos/ad7e0968ffe0f82628363feac57746a76947d579.png,image/png,large,True,public,multimedia/imagenes/productos/ad7e0968ffe0f82628363feac57746a76947d579.png,multimedia/imagenes/productos/ad7e0968ffe0f82628363feac57746a76947d579.png
1163,,system/files/images/productos/9950f4930279c555f7be5fcc6d4382d10784836b,application/pdf,original,True,public,system/files/images/productos/9950f4930279c555f7be5fcc6d4382d10784836b,system/files/images/productos/9950f4930279c555f7be5fcc6d4382d10784836b
1164,,system/files/images/productos/3d3f8a7b58fad15cba55a19e1f7dcbd97e37ab41,image/jpeg,original,True,public,system/files/images/productos/3d3f8a7b58fad15cba55a19e1f7dcbd97e37ab41,system/files/images/categorias/3d3f8a7b58fad15cba55a19e1f7dcbd97e37ab41 | system/files/images/productos/3d3f8a7b58fad15cba55a19e1f7dcbd97e37ab41
1165,1164,multimedia/imagenes/productos/62d26b7dcc4290671a007978a3e7cb7893218226.jpg,image/jpeg,small,True,public,multimedia/imagenes/productos/62d26b7dcc4290671a007978a3e7cb7893218226.jpg,multimedia/imagenes/categorias/62d26b7dcc4290671a007978a3e7cb7893218226.jpg | multimedia/imagenes/productos/62d26b7dcc4290671a007978a3e7cb7893218226.jpg
1166,1164,multimedia/imagenes/productos/029f3af9b38f6de9dedfacf27a27f0626f6da812.jpg,image/jpeg,medium,True,public,multimedia/imagenes/productos/029f3af9b38f6de9dedfacf27a27f0626f6da812.jpg,multimedia/imagenes/categorias/029f3af9b38f6de9dedfacf27a27f0626f6da812.jpg | multimedia/imagenes/productos/029f3af9b38f6de9dedfacf27a27f0626f6da812.jpg
1167,1164,multimedia/imagenes/productos/0a09543a3babd4af8c7ec51dde1568aa91104888.jpg,image/jpeg,large,True,public,multimedia/imagenes/productos/0a09543a3babd4af8c7ec51dde1568aa91104888.jpg,multimedia/imagenes/categorias/0a09543a3babd4af8c7ec51dde1568aa91104888.jpg | multimedia/imagenes/productos/0a09543a3babd4af8c7ec51dde1568aa91104888.jpg
1168,,system/files/images/productos/5fd1d8e56b075c2ab53eef822c638f07763f1e0c,image/jpeg,original,True,public,system/files/images/productos/5fd1d8e56b075c2ab53eef822c638f07763f1e0c,system/files/images/productos/5fd1d8e56b075c2ab53eef822c638f07763f1e0c
1169,1168,multimedia/imagenes/productos/8d8e034b4e79a10cbe1157403d17649929de2478.jpg,image/jpeg,small,True,public,multimedia/imagenes/productos/8d8e034b4e79a10cbe1157403d17649929de2478.jpg,multimedia/imagenes/productos/8d8e034b4e79a10cbe1157403d17649929de2478.jpg
1170,1168,multimedia/imagenes/productos/94658a84acf1c9b6313a3b98308804a9f43be80a.jpg,image/jpeg,medium,True,public,multimedia/imagenes/productos/94658a84acf1c9b6313a3b98308804a9f43be80a.jpg,multimedia/imagenes/productos/94658a84acf1c9b6313a3b98308804a9f43be80a.jpg
1171,1168,multimedia/imagenes/productos/8922e98a3da26029699b651e2142ae0c40c30f38.jpg,image/jpeg,large,True,public,multimedia/imagenes/productos/8922e98a3da26029699b651e2142ae0c40c30f38.jpg,multimedia/imagenes/productos/8922e98a3da26029699b651e2142ae0c40c30f38.jpg
1172,,system/files/images/productos/db60c3f67e4bce5fe6dc4f07bc8c14a13c407758,image/png,original,True,public,system/files/images/productos/db60c3f67e4bce5fe6dc4f07bc8c14a13c407758,system/files/images/productos/db60c3f67e4bce5fe6dc4f07bc8c14a13c407758
1173,1172,multimedia/imagenes/productos/bf45613379a3fb030e09e5ff600f67022b8ed045.png,image/png,small,True,public,multimedia/imagenes/productos/bf45613379a3fb030e09e5ff600f67022b8ed045.png,multimedia/imagenes/productos/bf45613379a3fb030e09e5ff600f67022b8ed045.png
1174,1172,multimedia/imagenes/productos/eb34820e7831163867ff8a1f9595f0a31ef2083a.png,image/png,medium,True,public,multimedia/imagenes/productos/eb34820e7831163867ff8a1f9595f0a31ef2083a.png,multimedia/imagenes/productos/eb34820e7831163867ff8a1f9595f0a31ef2083a.png
1175,1172,multimedia/imagenes/productos/c78163824c874cb804c9fae74b629b436b5c6bd4.png,image/png,large,True,public,multimedia/imagenes/productos/c78163824c874cb804c9fae74b629b436b5c6bd4.png,multimedia/imagenes/productos/c78163824c874cb804c9fae74b629b436b5c6bd4.png
1176,,system/files/images/productos/ae9af73339556620c5857321cb1a0400733819a0,application/pdf,original,True,public,system/files/images/productos/ae9af73339556620c5857321cb1a0400733819a0,system/files/images/productos/ae9af73339556620c5857321cb1a0400733819a0
1177,,system/files/images/productos/06f5352d4b43c1c425fca9fbaf8447a697745647,image/png,original,True,public,system/files/images/productos/06f5352d4b43c1c425fca9fbaf8447a697745647,system/files/images/productos/06f5352d4b43c1c425fca9fbaf8447a697745647
1178,1177,multimedia/imagenes/productos/dd1b328cbb85ef5a39cf1c8b989599af4f7e69f1.png,image/png,small,True,public,multimedia/imagenes/productos/dd1b328cbb85ef5a39cf1c8b989599af4f7e69f1.png,multimedia/imagenes/productos/dd1b328cbb85ef5a39cf1c8b989599af4f7e69f1.png
1179,1177,multimedia/imagenes/productos/7481d4a76f23ac2c34ac82c13892b3dde6fc604c.png,image/png,medium,True,public,multimedia/imagenes/productos/7481d4a76f23ac2c34ac82c13892b3dde6fc604c.png,multimedia/imagenes/productos/7481d4a76f23ac2c34ac82c13892b3dde6fc604c.png
1180,1177,multimedia/imagenes/productos/6aa5d20e2efe6c1dd97a227c7a219d730f70c192.png,image/png,large,True,public,multimedia/imagenes/productos/6aa5d20e2efe6c1dd97a227c7a219d730f70c192.png,multimedia/imagenes/productos/6aa5d20e2efe6c1dd97a227c7a219d730f70c192.png
1181,,system/files/images/productos/2321bf300ce02b2cfa633479c59e2c99b735dd65,image/jpeg,original,True,public,system/files/images/productos/2321bf300ce02b2cfa633479c59e2c99b735dd65,system/files/images/productos/2321bf300ce02b2cfa633479c59e2c99b735dd65
1182,1181,multimedia/imagenes/productos/d7b1d0215380eb9ec6869971bba9bfe0beeeb377.jpg,image/jpeg,small,True,public,multimedia/imagenes/productos/d7b1d0215380eb9ec6869971bba9bfe0beeeb377.jpg,multimedia/imagenes/productos/d7b1d0215380eb9ec6869971bba9bfe0beeeb377.jpg
1183,1181,multimedia/imagenes/productos/6e95107626de4887bdb45dc2efc9f5e0b7426128.jpg,image/jpeg,medium,True,public,multimedia/imagenes/productos/6e95107626de4887bdb45dc2efc9f5e0b7426128.jpg,multimedia/imagenes/productos/6e95107626de4887bdb45dc2efc9f5e0b7426128.jpg
1184,1181,multimedia/imagenes/productos/c193cf07d02e475d907ca58e408bf153b94e0215.jpg,image/jpeg,large,True,public,multimedia/imagenes/productos/c193cf07d02e475d907ca58e408bf153b94e0215.jpg,multimedia/imagenes/productos/c193cf07d02e475d907ca58e408bf153b94e0215.jpg
1185,,system/files/images/productos/cf2e4e326d359080b1ade0173d05a64e2846d1c1,image/png,original,True,public,system/files/images/productos/cf2e4e326d359080b1ade0173d05a64e2846d1c1,system/files/images/productos/cf2e4e326d359080b1ade0173d05a64e2846d1c1
1186,1185,multimedia/imagenes/productos/f075098ac7aad4433b88699753cfdb55fbcf6d3f.png,image/png,small,True,public,multimedia/imagenes/productos/f075098ac7aad4433b88699753cfdb55fbcf6d3f.png,multimedia/imagenes/productos/f075098ac7aad4433b88699753cfdb55fbcf6d3f.png
1187,1185,multimedia/imagenes/productos/bb3368ceeda91ff99ccfa7be1a6f90181e04f465.png,image/png,medium,True,public,multimedia/imagenes/productos/bb3368ceeda91ff99ccfa7be1a6f90181e04f465.png,multimedia/imagenes/productos/bb3368ceeda91ff99ccfa7be1a6f90181e04f465.png
1188,1185,multimedia/imagenes/productos/529d7a807f56271c4853d6eba64a97f2756f47ce.png,image/png,large,True,public,multimedia/imagenes/productos/529d7a807f56271c4853d6eba64a97f2756f47ce.png,multimedia/imagenes/productos/529d7a807f56271c4853d6eba64a97f2756f47ce.png
1189,,system/files/images/productos/6fd1dea200b4640b615b1e40838660d14a58c2fd,application/pdf,original,True,public,system/files/images/productos/6fd1dea200b4640b615b1e40838660d14a58c2fd,system/files/images/productos/6fd1dea200b4640b615b1e40838660d14a58c2fd
1190,,system/files/images/productos/3806105dd3593a3b306a1ca89e55ce41b47f83a7,image/jpeg,original,True,public,system/files/images/productos/3806105dd3593a3b306a1ca89e55ce41b47f83a7,system/files/images/productos/3806105dd3593a3b306a1ca89e55ce41b47f83a7
1191,1190,multimedia/imagenes/productos/acc74d7b17003cfb9834b2ad40bc4a36153f5b3e.jpg,image/jpeg,small,True,public,multimedia/imagenes/productos/acc74d7b17003cfb9834b2ad40bc4a36153f5b3e.jpg,multimedia/imagenes/productos/acc74d7b17003cfb9834b2ad40bc4a36153f5b3e.jpg
1192,1190,multimedia/imagenes/productos/4d73098f5327e7ce4890772979ba03966a360ed8.jpg,image/jpeg,medium,True,public,multimedia/imagenes/productos/4d73098f5327e7ce4890772979ba03966a360ed8.jpg,multimedia/imagenes/productos/4d73098f5327e7ce4890772979ba03966a360ed8.jpg
1193,1190,multimedia/imagenes/productos/b5c92fddffe06c860f40b918a2ec9946a5c8d7d2.jpg,image/jpeg,large,True,public,multimedia/imagenes/productos/b5c92fddffe06c860f40b918a2ec9946a5c8d7d2.jpg,multimedia/imagenes/productos/b5c92fddffe06c860f40b918a2ec9946a5c8d7d2.jpg
1194,,system/files/images/productos/98015c422935fb0f6a54ba324350f2d7877d367d,image/png,original,True,public,system/files/images/productos/98015c422935fb0f6a54ba324350f2d7877d367d,system/files/images/productos/98015c422935fb0f6a54ba324350f2d7877d367d
1195,1194,multimedia/imagenes/productos/f24556f8035da8125933b90d83aabfe700c022a7.png,image/png,small,True,public,multimedia/imagenes/productos/f24556f8035da8125933b90d83aabfe700c022a7.png,multimedia/imagenes/productos/f24556f8035da8125933b90d83aabfe700c022a7.png
